Weapon Class,Weapon,1h R1 1,1h R1 2,1h R1 3,1h R1 4,1h R1 5,1h R1 6,1h R2 1,1h R2 2,1h Charged R2 1,1h Charged R2 2,1h Running R1,1h Running R2,1h Rolling R1,1h Backstep R1,1h Jumping R1,1h Jumping R2,1h Guard Counter,2h R1 1,2h R1 2,2h R1 3,2h R1 4,2h R1 5,2h R1 6,2h R2 1,2h R2 2,2h Charged R2 1,2h Charged R2 2,2h Running R1,2h Running R2,2h Rolling R1,2h Backstep R1,2h Jumping R1,2h Jumping R2,2h Guard Counter,Offhand R1 1,Offhand R1 2,Offhand R1 3,Offhand R1 4,Offhand R1 5,Offhand R1 6,Backstab,Riposte,Shieldpoke,1h Charged R2 1 Feint,1h Charged R2 2 Feint,2h Charged R2 1 Feint,2h Charged R2 2 Feint,Paired L1 1,Paired L1 2,Paired L1 3,Paired L1 4,Paired L1 5,Paired L1 6,Paired Running L1,Paired Rolling L1,Paired Backstep L1,Paired Jumping L1,,Mounted R1 1,Mounted R1 2,Mounted R1 3,Mounted R2,Mounted R2 Charging,Mounted Charged R2,Mounted L1 1,Mounted L1 2,Mounted L1 3,Mounted L2,Mounted L2 Charging,Mounted Charged L2
Spear,Cleanrot Spear,100,101,102,110,,,65 + 115,65 + 115,65 + 145,65 + 65 + 145,105,120,90,90,107,125,125,103,104,105,113,,,65 + 120,65 + 120,65 + 155,65 + 65 + 155,108,127,93,93,110,130,135,100,101,102,110,,,200,280,85,,,,,95 + 95,96 + 96,105 + 105,,,,100 + 100,85 + 85,78 + 84 + 84,103 + 103,,110,110,110,130,90,170,110,110,110,130,90,170
Spear,Death Ritual Spear,100,101,102,110,,,120,120,146,146,105,120,90,90,107,125,125,103,104,105,113,,,122,122,151,151,108,127,93,93,110,130,135,100,101,102,110,,,220,308,85,,,,,95 + 95,96 + 96,105 + 105,,,,100 + 100,85 + 85,78 + 84 + 84,103 + 103,,110,110,110,130,90,170,110,110,110,130,90,170
Spear,Bolt of Gransax,100,101,102,110,,,125,125,150,150,105,120,90,90,107,125,125,103,104,105,113,,,130,130,160,160,108,127,93,93,110,130,135,100,101,102,110,,,200,280,85,,,,,95 + 95,96 + 96,105 + 105,,,,100 + 100,85 + 85,78 + 84 + 84,103 + 103,,110,110,110,130,90,170,110,110,110,130,90,170
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Great Spear,Lance,100,102,108,,,,125,125,165,165,105,45 + 45 + 45 + 45 + 110,85,90,107,130,125,103,105,112,,,,130,130,170,170,110,45 + 45 + 45 + 45 + 115,90,95,112,135,130,100,102,108,,,,200,240,85,,,,,92 + 92,94 + 94,96 + 96,,,,40 * 8 + 100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,60,170,110,110,110,130,60,170
Great Spear,Treespear,100,102,108,,,,125,125,70 + 150,70 + 150,105,45 + 45 + 45 + 45 + 110,85,90,107,130,125,103,105,112,,,,130,130,75 + 155,75 + 155,110,45 + 45 + 45 + 45 + 115,90,95,112,135,130,100,102,108,,,,200,240,85,,,,,92 + 92,94 + 94,96 + 96,,,,40 * 8 + 100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,60,170,110,110,110,130,60,170
Great Spear,Serpent-Hunter,100,102,108,,,,110,110,210,210,105,45 + 45 + 45 + 45 + 110,85,90,107,130,125,103,105,112,,,,115,115,215,215,110,45 + 45 + 45 + 45 + 115,90,95,112,135,130,100,102,108,,,,200,240,85,,,,,92 + 92,94 + 94,96 + 96,,,,40 * 8 + 100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,60,170,110,110,110,130,60,170
Great Spear,Siluria's Tree,100,102,108,,,,120,120,155,155,105,45 + 45 + 45 + 45 + 110,85,90,107,130,125,103,105,112,,,,125,125,160,160,110,45 + 45 + 45 + 45 + 115,90,95,112,135,130,100,102,108,,,,200,240,85,,,,,92 + 92,94 + 94,96 + 96,,,,40 * 8 + 100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,60,170,110,110,110,130,60,170
Great Spear,Vyke's War Spear,100,102,108,,,,120,120,155,155,105,45 + 45 + 45 + 45 + 110,85,90,107,130,125,103,105,112,,,,125,125,160,160,110,45 + 45 + 45 + 45 + 115,90,95,112,135,130,100,102,108,,,,200,240,85,,,,,92 + 92,94 + 94,96 + 96,,,,40 * 8 + 100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,60,170,110,110,110,130,60,170
Great Spear,Mohgwyn's Sacred Spear,100,102,108,,,,125,125,165,165,105,45 + 45 + 45 + 45 + 110,85,90,107,130,125,103,105,112,,,,130,130,170,170,110,45 + 45 + 45 + 45 + 115,90,95,112,135,130,100,102,108,,,,200,240,85,,,,,92 + 92,94 + 94,96 + 96,,,,40 * 8 + 100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,60,170,110,110,110,130,60,170
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Halberd,Halberd,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
Halberd,Banished Knight's Halberd,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
Halberd,Lucerne,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,165,165,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,125,125,125,156,99,53 + 200,125,125,125,156,99,53 + 200
Halberd,Glaive,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
Halberd,Vulgar Militia Shotel,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
Halberd,Vulgar Militia Saw,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
Halberd,Guardian's Swordspear,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
Halberd,Gargoyle's Halberd,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
Halberd,Gargoyle's Black Halberd,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
Halberd,Nightrider Glaive,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,165,165,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,125,125,125,156,99,53 + 200,125,125,125,156,99,53 + 200
Halberd,Pest's Glaive,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
Halberd,Ripple Crescent Halberd,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
Halberd,Golden Halberd,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,165,165,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,125,125,125,156,99,53 + 200,125,125,125,156,99,53 + 200
Halberd,Dragon Halberd,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
Halberd,Loretta's War Sickle,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
Halberd,Commander's Standard,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 150,50 + 150,110,125,95,95,110,135,130,100,101,102,110,,,200,280,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,50 + 180,110,110,110,140,90,50 + 180
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reaper,Scythe,100,101,102,110,,,125,125,50 + 160,50 + 160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,50 + 165,50 + 165,110,125,95,95,110,135,130,100,101,102,110,,,200,240,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,180,110,110,110,140,90,180
Reaper,Grave Scythe,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,165,165,110,125,95,95,110,135,130,100,101,102,110,,,200,240,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,180,110,110,110,140,90,180
Reaper,Halo Scythe,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,165,165,110,125,95,95,110,135,130,100,101,102,110,,,200,240,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,180,110,110,110,140,90,180
Reaper,Winged Scythe,100,101,102,110,,,125,125,160,160,105,120,90,90,107,130,125,103,104,105,115,,,130,130,165,165,110,125,95,95,110,135,130,100,101,102,110,,,200,240,,,,,,92 + 92,94 + 94,96 + 96,,,,100 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,140,90,180,110,110,110,140,90,180
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whip,Whip,100,101,102,108,,,125,125,155,155,105,120,90,90,107,123,125,103,105,107,113,,,130,130,160,160,115,125,95,105,113,127,130,100,100,100,100,,,,,,,,,,92 + 92,94 + 94,96 + 96,,,,96 + 96,85 + 85,87 + 87,100 + 100,,110,110,110,135,80,160,110,110,110,135,80,160
Whip,Thorned Whip,100,101,102,108,,,125,125,155,155,105,120,90,90,107,123,125,103,105,107,113,,,130,130,160,160,115,125,95,105,113,127,130,100,100,100,100,,,,,,,,,,92 + 92,94 + 94,96 + 96,,,,96 + 96,85 + 85,87 + 87,100 + 100,,110,110,110,135,80,160,110,110,110,135,80,160
Whip,Urumi,100,101,102,108,,,125,125,100 + 130,105 + 135,105,120,90,90,107,123,125,103,105,107,113,,,130,130,105 + 135,110 + 140,115,125,95,105,113,127,130,100,100,100,100,,,,,,,,,,92 + 92,94 + 94,96 + 96,,,,96 + 96,85 + 85,87 + 87,100 + 100,,110,110,110,135,80,160,110,110,110,135,80,160
Whip,Hoslow's Petal Whip,100,101,102,108,,,125,125,155,155,105,120,90,90,107,123,125,103,105,107,113,,,130,130,160,160,115,125,95,105,113,127,130,100,100,100,100,,,,,,,,,,92 + 92,94 + 94,96 + 96,,,,96 + 96,85 + 85,87 + 87,100 + 100,,110,110,110,135,80,160,110,110,110,135,80,160
Whip,Magma Whip Candlestick,100,101,102,108,,,125,125,155,155,105,120,90,90,107,123,125,103,105,107,113,,,130,130,160,160,115,125,95,105,113,127,130,100,100,100,100,,,,,,,,,,92 + 92,94 + 94,96 + 96,,,,96 + 96,85 + 85,87 + 87,100 + 100,,110,110,110,135,80,160,110,110,110,135,80,160
Whip,Giant's Red Braid,100,101,102,108,,,125,125,155,155,105,120,90,90,107,123,125,103,105,107,113,,,130,130,160,160,115,125,95,105,113,127,130,100,100,100,100,,,,,,,,,,92 + 92,94 + 94,96 + 96,,,,96 + 96,85 + 85,87 + 87,100 + 100,,110,110,110,135,80,160,110,110,110,135,80,160
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fist,Caestus,100,101,102,103,104,110,120,120,75 + 130,75 + 130,105,120,90,90,107,122,130,92 + 92,94 + 94,96,98 + 98,100,106 + 106,160,75 + 140,100 + 155,75 + 100 + 140,95 + 100,115 + 115,85 + 85,85 + 85,102 + 102,115 + 115,100 + 125,100,101,102,103,104,110,50 + 220,50 + 300,,,,,,92 + 92,94 + 94,96,98 + 98,100,106 + 106,95 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
Fist,Spiked Caestus,100,101,102,103,104,110,120,120,75 + 130,75 + 130,105,120,90,90,107,122,130,92 + 92,94 + 94,96,98 + 98,100,106 + 106,160,75 + 140,100 + 155,75 + 100 + 140,95 + 100,115 + 115,85 + 85,85 + 85,102 + 102,115 + 115,100 + 125,100,101,102,103,104,110,50 + 220,50 + 300,,,,,,92 + 92,94 + 94,96,98 + 98,100,106 + 106,95 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
Fist,Katar,100,101,102,103,104,110,120,120,150,150,105,120,90,90,107,122,130,92 + 92,94 + 94,96,98 + 98,100,106 + 106,150,150,130 + 130,130 + 130,95 + 100,105 + 110,85 + 85,85 + 85,102 + 102,115 + 115,100 + 125,100,101,102,103,104,110,55 + 242,55 + 330,,,,,,92 + 92,94 + 94,96,98 + 98,100,106 + 106,95 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
Fist,Iron Ball,100,101,102,103,104,110,120,120,150,150,105,120,90,90,107,122,130,92 + 92,94 + 94,96,98 + 98,100,106 + 106,115 + 115,115 + 115,140 + 140,140 + 140,95 + 100,115 + 115,85 + 85,85 + 85,102 + 102,115 + 115,100 + 125,100,101,102,103,104,110,50 + 220,50 + 300,,,,,,92 + 92,94 + 94,96,98 + 98,100,106 + 106,95 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
Fist,Star Fist,100,101,102,103,104,110,120,120,150,150,105,120,90,90,107,122,130,92 + 92,94 + 94,96,98 + 98,100,106 + 106,115 + 115,115 + 115,140 + 140,140 + 140,95 + 100,115 + 115,85 + 85,85 + 85,102 + 102,115 + 115,100 + 125,100,101,102,103,104,110,50 + 220,50 + 300,,,,,,92 + 92,94 + 94,96,98 + 98,100,106 + 106,95 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
Fist,Clinging Bone,100,101,102,103,104,110,120,120,150,150,105,120,90,90,107,122,130,92 + 92,94 + 94,96,98 + 98,100,106 + 106,150,150,130 + 130,130 + 130,95 + 100,105 + 110,85 + 85,85 + 85,102 + 102,115 + 115,100 + 125,100,101,102,103,104,110,50 + 220,50 + 300,,,,,,92 + 92,94 + 94,96,98 + 98,100,106 + 106,95 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
Fist,Veteran's Prosthesis,100,101,102,103,104,110,120,120,150,150,105,120,90,90,107,122,130,92 + 92,94 + 94,96,98 + 98,100,106 + 106,150,150,130 + 130,130 + 130,95 + 100,105 + 110,85 + 85,85 + 85,102 + 102,115 + 115,100 + 125,100,101,102,103,104,110,50 + 220,50 + 300,,,,,,92 + 92,94 + 94,96,98 + 98,100,106 + 106,95 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
Fist,Cipher Pata,100,101,102,103,104,110,120,120,150,150,105,120,90,90,107,122,130,92 + 92,94 + 94,96,98 + 98,100,106 + 106,150,150,130 + 130,130 + 130,95 + 100,105 + 110,85 + 85,85 + 85,102 + 102,115 + 115,100 + 125,100,101,102,103,104,110,50 + 220,50 + 300,,,,,,92 + 92,94 + 94,96,98 + 98,100,106 + 106,95 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
Fist,Grafted Dragon,100,101,102,103,104,110,120,120,150,150,105,120,90,90,107,122,130,92 + 92,94 + 94,96,98 + 98,100,106 + 106,115 + 115,115 + 115,140 + 140,140 + 140,95 + 100,115 + 115,85 + 85,85 + 85,102 + 102,115 + 115,100 + 125,100,101,102,103,104,110,50 + 220,50 + 300,,,,,,92 + 92,94 + 94,96,98 + 98,100,106 + 106,95 + 100,85 + 85,85 + 85,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claw,Hookclaws,100,101,102,103,104,110,120,120,155,155,105,120,90,95,107,122,130,94 + 94,130,96 + 96,135,100 + 100,106 + 106,165,165,145 + 145,145 + 145,102 + 102,100 + 90 + 100,88 + 88,88 + 88,102 + 102,115 + 115,118 + 118,100,101,102,103,104,110,55 + 242,55 + 330,,,,,,94 + 94,130,96 + 96,135,100 + 100,106 + 106,102 + 102,88 + 88,88 + 88,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
Claw,Bloodhound Claws,100,101,102,103,104,110,120,120,155,155,105,120,90,95,107,122,130,94 + 94,130,96 + 96,135,100 + 100,106 + 106,165,165,145 + 145,145 + 145,102 + 102,100 + 90 + 100,88 + 88,88 + 88,102 + 102,115 + 115,118 + 118,100,101,102,103,104,110,55 + 242,55 + 330,,,,,,94 + 94,130,96 + 96,135,100 + 100,106 + 106,102 + 102,88 + 88,88 + 88,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
Claw,Venomous Fang,100,101,102,103,104,110,120,120,155,155,105,120,90,95,107,122,130,94 + 94,130,96 + 96,135,100 + 100,106 + 106,165,165,145 + 145,145 + 145,102 + 102,100 + 90 + 100,88 + 88,88 + 88,102 + 102,115 + 115,118 + 118,100,101,102,103,104,110,50 + 220,50 + 300,,,,,,94 + 94,130,96 + 96,135,100 + 100,106 + 106,102 + 102,88 + 88,88 + 88,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
Claw,Raptor Talons,100,101,102,103,104,110,120,120,155,155,105,120,90,95,115,130,130,94 + 94,130,96 + 96,135,100 + 100,106 + 106,115 + 115,115 + 115,142 + 142,142 + 142,102 + 102,100 + 90 + 100,88 + 88,88 + 88,107 + 107,120 + 120,118 + 118,100,101,102,103,104,110,55 + 242,55 + 330,,,,,,94 + 94,130,96 + 96,135,100 + 100,106 + 106,102 + 102,88 + 88,88 + 88,115 + 115,,110,110,110,130,90,170,110,110,110,130,90,170
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Shortbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Composite Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Red Branch Shortbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Misbegotten Shortbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Light Bow,Harp Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Longbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Albinauric Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Black Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Pulley Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Horn Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Serpent Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bow,Erdtree Bow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Golem Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Erdtree Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greatbow,Lion Greatbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Soldier's Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Light Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Heavy Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Arbalest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Crepus's Black-Key Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Pulley Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crossbow,Full Moon Crossbow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ballista,Hand Ballista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,110,90,130,100,100,100,110,90,130
Ballista,Jar Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,110,90,130,100,100,100,110,90,130
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glintstone Staff,Astrologer's Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Glintstone Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Academy Glintstone Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Digger's Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Demi-Human Queen's Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Azur's Glintstone Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
Glintstone Staff,Lusat's Glintstone Staff,100,101,102,,,,,,,,,,,,107,117,,105,106,107,,,,,,,,,,,,112,127,,100,101,102,,,,,,,,,,,,,,,,,,,,,,110,110,110,,,,110,110,110,,,
